,item_id,name,bomc_id,timestamp,value,cmdb_id
42867,999999996431824,Memory_available,ZJ-001-025,1606862524000,8.550777,os_005
42868,999999996431344,Disk_rd_ios,ZJ-001-098,1606862524000,0.0,os_013
42869,999999996432424,System_block_queue_length,ZJ-001-077,1606862524000,0.0,os_008
42870,65431984,Disk_io_util,ZJ-001-125,1606862524000,0.0,os_003
42871,999999996431884,Memory_used,ZJ-001-031,1606862524000,7.0284460000000015,os_005
42872,63309304,Incoming_network_traffic,ZJ-001-069,1606862524000,0.0,os_012
42873,65434804,Disk_io_util,ZJ-001-125,1606862524000,0.0,os_009
42874,999999996432184,Processor_load_5_min,ZJ-001-005,1606862524000,0.001667,os_007
42875,999999996432185,Processor_load_1_min,ZJ-001-004,1606862525000,0.0,os_007
42876,63309305,Incoming_network_traffic,ZJ-001-069,1606862525000,0.0,os_012
42877,999999996431285,CPU_idle_pct,ZJ-001-008,1606862525000,99.63865799999999,os_013
42878,999999996432425,Page_po,ZJ-001-090,1606862525000,2.0,os_008
42879,999999996487805,Page_po,ZJ-001-090,1606862525000,334.0,os_017
42880,999999996431225,FS_max_avail,ZJ-001-106,1606862525000,30.3994,os_014
42881,999999996431465,Agent_ping,ZJ-001-080,1606862525000,1.0,os_012
42882,65437985,Disk_io_util,ZJ-001-125,1606862525000,0.0,os_008
42883,999999996430925,Memory_free,ZJ-001-028,1606862525000,11.147232,os_015
42884,999999996431525,Recv_total,ZJ-001-073,1606862525000,15.463644,os_011
42885,999999996430745,Page_po,ZJ-001-090,1606862525000,2.0,os_006
42886,999999996484025,FS_used_pct,ZJ-001-109,1606862525000,77.6717,os_018
42887,999999996431345,Disk_await,ZJ-001-096,1606862526000,0.0,os_013
42888,999999996431346,Disk_avgqu_sz,ZJ-001-097,1606862526000,0.00923,os_013
42889,999999996481506,CPU_user_time,ZJ-001-015,1606862526000,2.348297,os_019
42890,999999996432236,Disk_io_util,ZJ-001-101,1606862526000,0.0,os_007
42891,999999996432426,Page_pi,ZJ-001-091,1606862526000,0.0,os_008
42892,999999996481566,Disk_wr_kbs,ZJ-001-103,1606862526000,0.320252,os_019
42893,999999996487806,Page_pi,ZJ-001-091,1606862526000,0.0,os_017
42894,999999996432186,Processor_load_15_min,ZJ-001-003,1606862526000,0.008333,os_007
42895,999999996437646,ss_total,ZJ-001-107,1606862526000,103.0,os_002
42896,999999996430626,ss_total,ZJ-001-107,1606862526000,103.0,os_010
42897,999999996430445,Disk_svctm,ZJ-001-095,1606862526000,0.0,os_001
42898,999999996431166,CPU_user_time,ZJ-001-015,1606862526000,0.166732,os_014
42899,999999996484026,FS_total_space,ZJ-001-110,1606862526000,348.182,os_018
42900,999999996430926,Cache_used,ZJ-001-027,1606862526000,1.162395,os_015
42901,999999996431226,Disk_wr_kbs,ZJ-001-103,1606862526000,0.044508,os_014
42902,999999996430746,Page_pi,ZJ-001-091,1606862526000,0.0,os_006
42903,999999996432306,ss_total,ZJ-001-107,1606862526000,676.0,os_009
42904,65431686,Disk_io_util,ZJ-001-125,1606862526000,5.0,os_021
42905,999999996430447,Disk_rd_kbs,ZJ-001-099,1606862527000,0.0,os_001
42906,999999996431227,Disk_wr_ios,ZJ-001-102,1606862527000,5.0,os_014
42907,65434927,Disk_io_util,ZJ-001-125,1606862527000,0.0,os_018
42908,999999996430927,Buffers_used,ZJ-001-026,1606862527000,0.181908,os_015
42909,999999996430987,Memory_used_pct,ZJ-001-029,1606862527000,35.78,os_015
42910,999999996484027,FS_max_util,ZJ-001-105,1606862527000,94.0,os_018
42911,999999996431167,CPU_system_time,ZJ-001-014,1606862527000,0.144501,os_014
42912,65431687,Disk_io_util,ZJ-001-125,1606862527000,18.0,os_021
42913,999999996430904,CPU_util_pct,ZJ-001-001,1606862527000,0.397454,os_016
42914,999999996481567,Disk_wr_ios,ZJ-001-102,1606862527000,2.0,os_019
42915,999999996481507,CPU_system_time,ZJ-001-014,1606862527000,1.177986,os_019
42916,999999996431527,System_wait_queue_length,ZJ-001-078,1606862527000,0.0,os_011
42917,999999996430387,CPU_iowait_time,ZJ-001-010,1606862527000,0.001391,os_001
42918,999999996430448,Disk_rd_ios,ZJ-001-098,1606862528000,0.0,os_001
42919,999999996432308,Send_total,ZJ-001-074,1606862528000,0.026069,os_009
42920,999999996431528,System_block_queue_length,ZJ-001-077,1606862528000,0.0,os_011
42921,65434928,Disk_io_util,ZJ-001-125,1606862528000,0.0,os_018
42922,999999996430988,Memory_used,ZJ-001-031,1606862528000,6.9605179999999995,os_015
42923,999999996430628,Send_total,ZJ-001-074,1606862528000,0.00039,os_010
42924,65431688,Disk_io_util,ZJ-001-125,1606862528000,0.0,os_021
42925,999999996437648,Send_total,ZJ-001-074,1606862528000,0.002699,os_002
42926,999999996431288,Processor_load_5_min,ZJ-001-005,1606862528000,0.011667,os_013
42927,999999996430928,Memory_available,ZJ-001-025,1606862528000,12.491299,os_015
42928,999999996430629,Recv_total,ZJ-001-073,1606862529000,0.500332,os_010
42929,999999996437649,Recv_total,ZJ-001-073,1606862529000,8.656680999999999,os_002
42930,999999996431289,Processor_load_1_min,ZJ-001-004,1606862529000,0.005,os_013
42931,999999996430029,Memory_free,ZJ-001-028,1606862529000,4.388195,os_021
42932,999999996484029,FS_max_avail,ZJ-001-106,1606862529000,2.77148,os_018
42933,65434149,Disk_io_util,ZJ-001-125,1606862529000,0.0,os_004
42934,999999996430389,CPU_idle_pct,ZJ-001-008,1606862529000,98.16861999999999,os_001
42935,999999996432309,Recv_total,ZJ-001-073,1606862529000,57.38610799999999,os_009
42936,999999996431529,Page_po,ZJ-001-090,1606862529000,53.0,os_011
42937,999999996432249,Agent_ping,ZJ-001-080,1606862529000,1.0,os_007
42938,999999996430030,Cache_used,ZJ-001-027,1606862530000,17.722897,os_021
42939,63309430,Outgoing_network_traffic,ZJ-001-072,1606862530000,1.812329,os_005
42940,999999996481569,Disk_svctm,ZJ-001-095,1606862530000,0.0,os_019
42941,63309550,Outgoing_network_traffic,ZJ-001-072,1606862530000,0.025988,os_009
42942,999999996431830,Swap_used_pct,ZJ-001-022,1606862530000,0.0,os_005
42943,999999996431229,Disk_svctm,ZJ-001-095,1606862530000,1.45,os_014
42944,999999996431290,Processor_load_15_min,ZJ-001-003,1606862530000,0.011667,os_013
42945,999999996430450,Disk_avgqu_sz,ZJ-001-097,1606862530000,0.289684,os_001
42946,999999996430449,Disk_await,ZJ-001-096,1606862530000,0.0,os_001
42947,999999996432430,Sent_queue,ZJ-001-064,1606862530000,0.0,os_008
42948,999999996483970,CPU_user_time,ZJ-001-015,1606862530000,2.1321470000000002,os_018
42949,999999996431410,ss_total,ZJ-001-107,1606862530000,302.0,os_012
42950,999999996431530,Page_pi,ZJ-001-091,1606862530000,0.0,os_011
42951,999999996484030,Disk_wr_kbs,ZJ-001-103,1606862530000,0.329131,os_018
42952,999999996430064,Memory_available_pct,ZJ-001-017,1606862530000,47.69,os_021
42953,999999996431340,Disk_io_util,ZJ-001-101,1606862530000,0.0,os_013
42954,65434150,Disk_io_util,ZJ-001-125,1606862530000,0.0,os_004
42955,999999996431231,Disk_rd_kbs,ZJ-001-099,1606862531000,0.0,os_014
42956,63309431,Sent_packets,ZJ-001-071,1606862531000,9149.0,os_005
42957,65434151,Disk_io_util,ZJ-001-125,1606862531000,0.0,os_004
42958,999999996483971,CPU_system_time,ZJ-001-014,1606862531000,1.086533,os_018
42959,999999996431171,CPU_iowait_time,ZJ-001-010,1606862531000,0.072252,os_014
42960,999999996482111,Memory_used_pct,ZJ-001-029,1606862531000,6.75,os_020
42961,999999996430631,System_wait_queue_length,ZJ-001-078,1606862531000,2.0,os_010
42962,999999996481571,Disk_rd_kbs,ZJ-001-099,1606862531000,0.0,os_019
42963,999999996432431,Received_queue,ZJ-001-063,1606862531000,0.0,os_008
42964,999999996431771,Memory_used_pct,ZJ-001-029,1606862531000,44.66,os_003
42965,999999996484031,Disk_wr_ios,ZJ-001-102,1606862531000,4.0,os_018
42966,999999996430031,Buffers_used,ZJ-001-026,1606862531000,7.896584,os_021
42967,999999996481511,CPU_iowait_time,ZJ-001-010,1606862531000,0.002088,os_019
42968,999999996482084,Memory_available_pct,ZJ-001-017,1606862531000,93.27,os_020
42969,999999996430091,Memory_used_pct,ZJ-001-029,1606862531000,52.31,os_021
42970,999999996482112,Memory_used,ZJ-001-031,1606862532000,5.282573999999999,os_020
42971,999999996431712,Memory_available,ZJ-001-025,1606862532000,8.621803,os_003
42972,63309432,Sent_errors_packets,ZJ-001-070,1606862532000,0.0,os_005
42973,999999996431232,Disk_rd_ios,ZJ-001-098,1606862532000,0.0,os_014
42974,999999996431412,Send_total,ZJ-001-074,1606862532000,0.01236,os_012
42975,999999996431772,Memory_used,ZJ-001-031,1606862532000,6.9579699999999995,os_003
42976,999999996430632,System_block_queue_length,ZJ-001-077,1606862532000,0.0,os_010
42977,999999996430092,Memory_used,ZJ-001-031,1606862532000,32.91264,os_021
42978,999999996431744,Memory_available_pct,ZJ-001-017,1606862532000,55.34,os_003
42979,999999996482052,Memory_available,ZJ-001-025,1606862532000,73.22363299999998,os_020
42980,999999996481572,Disk_rd_ios,ZJ-001-098,1606862532000,0.0,os_019
42981,63309012,Outgoing_network_traffic,ZJ-001-072,1606862532000,0.01465,os_001
42982,999999996430032,Memory_available,ZJ-001-025,1606862532000,30.007510999999997,os_021
42983,999999996430392,Processor_load_5_min,ZJ-001-005,1606862532000,0.06916699999999999,os_001
42984,63309553,Incoming_network_traffic,ZJ-001-069,1606862533000,0.05647000000000001,os_009
42985,999999996431353,Agent_ping,ZJ-001-080,1606862533000,1.0,os_013
42986,999999996481513,CPU_idle_pct,ZJ-001-008,1606862533000,96.467951,os_019
42987,999999996432313,Page_po,ZJ-001-090,1606862533000,91.0,os_009
42988,999999996431173,CPU_idle_pct,ZJ-001-008,1606862533000,99.63316,os_014
42989,999999996430393,Processor_load_1_min,ZJ-001-004,1606862533000,0.076667,os_001
42990,65432053,Disk_io_util,ZJ-001-125,1606862533000,0.0,os_005
42991,999999996431413,Recv_total,ZJ-001-073,1606862533000,6.8853089999999995,os_012
42992,999999996430633,Page_po,ZJ-001-090,1606862533000,5.0,os_010
42993,999999996437653,Page_po,ZJ-001-090,1606862533000,14.0,os_002
42994,63309433,Incoming_network_traffic,ZJ-001-069,1606862533000,1.2953290000000002,os_005
42995,65432054,Disk_io_util,ZJ-001-125,1606862534000,0.0,os_005
42996,999999996481574,Disk_avgqu_sz,ZJ-001-097,1606862534000,0.031074,os_019
42997,999999996431233,Disk_await,ZJ-001-096,1606862534000,0.0,os_014
42998,999999996481573,Disk_await,ZJ-001-096,1606862534000,0.0,os_019
42999,999999996430394,Processor_load_15_min,ZJ-001-003,1606862534000,0.06083300000000001,os_001
43000,999999996430934,Swap_used_pct,ZJ-001-022,1606862534000,0.0,os_015
43001,999999996432314,Page_pi,ZJ-001-091,1606862534000,0.0,os_009
43002,999999996484033,Disk_svctm,ZJ-001-095,1606862534000,0.0,os_018
43003,999999996437654,Page_pi,ZJ-001-091,1606862534000,0.066812,os_002
43004,999999996430634,Page_pi,ZJ-001-091,1606862534000,0.0,os_010
43005,999999996432194,ss_total,ZJ-001-107,1606862534000,68.0,os_007
43006,999999996431234,Disk_avgqu_sz,ZJ-001-097,1606862534000,0.00902,os_014
43007,63309434,Received_packets,ZJ-001-068,1606862534000,9705.0,os_005
43008,999999996431534,Sent_queue,ZJ-001-064,1606862534000,0.0,os_011
43009,999999996431535,Received_queue,ZJ-001-063,1606862535000,0.0,os_011
43010,63309435,Received_errors_packets,ZJ-001-067,1606862535000,0.0,os_005
43011,999999996430231,ICMP_ping,ZJ-001-079,1606862535000,1.0,os_022
43012,65432055,Disk_io_util,ZJ-001-125,1606862535000,0.0,os_005
43013,999999996483975,CPU_iowait_time,ZJ-001-010,1606862535000,0.004873,os_018
43014,63309015,Incoming_network_traffic,ZJ-001-069,1606862535000,0.014469999999999997,os_001
43015,999999996430875,Memory_used_pct,ZJ-001-029,1606862535000,26.51,os_016
43016,999999996484035,Disk_rd_kbs,ZJ-001-099,1606862535000,0.00235,os_018
43017,999999996430816,Memory_available,ZJ-001-025,1606862536000,14.294945000000002,os_016
43018,999999996481516,Processor_load_5_min,ZJ-001-005,1606862536000,0.0225,os_019
43019,999999996430876,Memory_used,ZJ-001-031,1606862536000,5.156384,os_016
43020,999999996431176,Processor_load_5_min,ZJ-001-005,1606862536000,0.001667,os_014
43021,999999996432196,Send_total,ZJ-001-074,1606862536000,0.00041799999999999997,os_007
43022,999999996484036,Disk_rd_ios,ZJ-001-098,1606862536000,0.0,os_018
43023,63309136,Outgoing_network_traffic,ZJ-001-072,1606862536000,0.003854,os_016
43024,999999996430457,Agent_ping,ZJ-001-080,1606862537000,1.0,os_001
43025,999999996481517,Processor_load_1_min,ZJ-001-004,1606862537000,0.009167,os_019
43026,999999996431177,Processor_load_1_min,ZJ-001-004,1606862537000,0.0,os_014
43027,999999996483977,CPU_idle_pct,ZJ-001-008,1606862537000,96.77771899999999,os_018
43028,999999996431417,Page_po,ZJ-001-090,1606862537000,57.0,os_012
43029,999999996432197,Recv_total,ZJ-001-073,1606862537000,0.514629,os_007
43030,63309137,Outgoing_network_traffic,ZJ-001-072,1606862537000,0.0,os_016
43031,999999996431228,Disk_io_util,ZJ-001-101,1606862538000,0.0,os_014
43032,999999996430038,Swap_used_pct,ZJ-001-022,1606862538000,0.0,os_021
43033,999999996481518,Processor_load_15_min,ZJ-001-003,1606862538000,0.0275,os_019
43034,999999996431898,Disk_wr_kbs,ZJ-001-103,1606862538000,1.020635,os_005
43035,999999996431298,ss_total,ZJ-001-107,1606862538000,378.0,os_013
43036,999999996431838,CPU_user_time,ZJ-001-015,1606862538000,1.3235700000000001,os_005
43037,999999996484037,Disk_await,ZJ-001-096,1606862538000,3.08,os_018
43038,999999996431178,Processor_load_15_min,ZJ-001-003,1606862538000,0.008333,os_014
43039,63309138,Outgoing_network_traffic,ZJ-001-072,1606862538000,0.0,os_016
43040,999999996484038,Disk_avgqu_sz,ZJ-001-097,1606862538000,0.036871,os_018
43041,999999996430218,Disk_wr_kbs,ZJ-001-103,1606862538000,1.617942,os_022
43042,999999996481568,Disk_io_util,ZJ-001-101,1606862538000,0.0,os_019
43043,999999996431418,Page_pi,ZJ-001-091,1606862538000,0.0,os_012
43044,999999996430638,Sent_queue,ZJ-001-064,1606862538000,3.0,os_010
43045,999999996430158,CPU_user_time,ZJ-001-015,1606862538000,5.034104,os_022
43046,999999996430219,Disk_wr_ios,ZJ-001-102,1606862539000,7.0,os_022
43047,999999996430639,Received_queue,ZJ-001-063,1606862539000,0.0,os_010
43048,63309139,Sent_packets,ZJ-001-071,1606862539000,20.0,os_016
43049,999999996430159,CPU_system_time,ZJ-001-014,1606862539000,2.461583,os_022
43050,999999996431899,Disk_wr_ios,ZJ-001-102,1606862539000,24.0,os_005
43051,999999996431839,CPU_system_time,ZJ-001-014,1606862539000,2.371234,os_005
43052,999999996431659,Memory_used_pct,ZJ-001-029,1606862539000,44.63,os_004
43053,999999996431600,Memory_available,ZJ-001-025,1606862540000,8.627094,os_004
43054,999999996431660,Memory_used,ZJ-001-031,1606862540000,6.952464999999999,os_004
43055,63309080,Outgoing_network_traffic,ZJ-001-072,1606862540000,0.000339,os_010
43056,63309260,Outgoing_network_traffic,ZJ-001-072,1606862540000,0.016512,os_013
43057,999999996431300,Send_total,ZJ-001-074,1606862540000,0.016582,os_013
43058,999999996483980,Processor_load_5_min,ZJ-001-005,1606862540000,0.024583,os_018
43059,63309140,Sent_packets,ZJ-001-071,1606862540000,0.0,os_016
43060,63309261,Outgoing_network_traffic,ZJ-001-072,1606862541000,0.0,os_013
43061,999999996431301,Recv_total,ZJ-001-073,1606862541000,8.847091,os_013
43062,999999996481581,Agent_ping,ZJ-001-080,1606862541000,1.0,os_019
43063,999999996431241,Agent_ping,ZJ-001-080,1606862541000,1.0,os_014
43064,999999996432201,Page_po,ZJ-001-090,1606862541000,3.0,os_007
43065,63309141,Sent_packets,ZJ-001-071,1606862541000,0.0,os_016
43066,999999996430848,Memory_available_pct,ZJ-001-017,1606862541000,73.49,os_016
43067,999999996483981,Processor_load_1_min,ZJ-001-004,1606862541000,0.01375,os_018
43068,63309262,Outgoing_network_traffic,ZJ-001-072,1606862542000,0.0,os_013
43069,999999996432442,Shared_memory,ZJ-001-016,1606862542000,468832.0,os_008
43070,999999996430221,Disk_svctm,ZJ-001-095,1606862542000,0.0,os_022
43071,999999996431901,Disk_svctm,ZJ-001-095,1606862542000,0.25,os_005
43072,65442622,Disk_io_util,ZJ-001-125,1606862542000,0.0,os_015
43073,999999996484032,Disk_io_util,ZJ-001-101,1606862542000,0.0,os_018
43074,999999996430402,ss_total,ZJ-001-107,1606862542000,119.0,os_001
43075,999999996431002,Disk_wr_kbs,ZJ-001-103,1606862542000,0.050557,os_015
43076,999999996430942,CPU_user_time,ZJ-001-015,1606862542000,0.161245,os_015
43077,63309142,Sent_errors_packets,ZJ-001-070,1606862542000,0.0,os_016
43078,999999996483982,Processor_load_15_min,ZJ-001-003,1606862542000,0.025417,os_018
43079,999999996432202,Page_pi,ZJ-001-091,1606862542000,0.0,os_007
43080,999999996430163,CPU_iowait_time,ZJ-001-010,1606862543000,0.893174,os_022
43081,999999996430943,CPU_system_time,ZJ-001-014,1606862543000,0.133441,os_015
43082,63309143,Sent_errors_packets,ZJ-001-070,1606862543000,0.0,os_016
43083,999999996431843,CPU_iowait_time,ZJ-001-010,1606862543000,0.124161,os_005
43084,999999996430223,Disk_rd_kbs,ZJ-001-099,1606862543000,0.0,os_022
43085,999999996431003,Disk_wr_ios,ZJ-001-102,1606862543000,6.0,os_015
43086,999999996431688,CPU_util_pct,ZJ-001-001,1606862543000,1.468407,os_004
43087,999999996487823,Memory_used_pct,ZJ-001-029,1606862543000,6.74,os_017
43088,63309083,Incoming_network_traffic,ZJ-001-069,1606862543000,0.000443,os_010
43089,999999996430763,Memory_used_pct,ZJ-001-029,1606862543000,18.04,os_006
43090,999999996431903,Disk_rd_kbs,ZJ-001-099,1606862543000,0.0,os_005
43091,65442623,Disk_io_util,ZJ-001-125,1606862543000,0.0,os_007
43092,999999996432443,Memory_used_pct,ZJ-001-029,1606862543000,20.67,os_008
43093,999999996487851,ICMP_ping,ZJ-001-079,1606862543000,1.0,os_017
43094,999999996430704,Memory_available,ZJ-001-025,1606862544000,15.941832999999999,os_006
43095,999999996432384,Memory_available,ZJ-001-025,1606862544000,15.431285999999998,os_008
43096,63309144,Sent_errors_packets,ZJ-001-070,1606862544000,0.0,os_016
43097,999999996430224,Disk_rd_ios,ZJ-001-098,1606862544000,0.0,os_022
43098,999999996487764,Memory_available,ZJ-001-025,1606862544000,73.217461,os_017
43099,999999996430404,Send_total,ZJ-001-074,1606862544000,0.014806,os_001
43100,999999996432444,Memory_used,ZJ-001-031,1606862544000,4.020351,os_008
43101,999999996487824,Memory_used,ZJ-001-031,1606862544000,5.2877160000000005,os_017
43102,999999996430764,Memory_used,ZJ-001-031,1606862544000,3.5097050000000003,os_006
43103,999999996431904,Disk_rd_ios,ZJ-001-098,1606862544000,0.0,os_005
43104,999999996431845,CPU_idle_pct,ZJ-001-008,1606862545000,94.855556,os_005
43105,999999996431305,Page_po,ZJ-001-090,1606862545000,47.0,os_013
43106,63309145,Incoming_network_traffic,ZJ-001-069,1606862545000,0.002098,os_016
43107,999999996430165,CPU_idle_pct,ZJ-001-008,1606862545000,90.96717,os_022
43108,999999996484045,Agent_ping,ZJ-001-080,1606862545000,1.0,os_018
43109,999999996430405,Recv_total,ZJ-001-073,1606862545000,15.040294,os_001
43110,999999996482066,CPU_user_time,ZJ-001-015,1606862546000,2.196364,os_020
43111,999999996430046,CPU_user_time,ZJ-001-015,1606862546000,3.894684,os_021
43112,999999996481526,ss_total,ZJ-001-107,1606862546000,326.0,os_019
43113,999999996431905,Disk_await,ZJ-001-096,1606862546000,0.36,os_005
43114,999999996431906,Disk_avgqu_sz,ZJ-001-097,1606862546000,0.018556,os_005
43115,999999996431546,Shared_memory,ZJ-001-016,1606862546000,116544.0,os_011
43116,999999996430106,Disk_wr_kbs,ZJ-001-103,1606862546000,1.307631,os_021
43117,999999996431306,Page_pi,ZJ-001-091,1606862546000,0.0,os_013
43118,999999996431005,Disk_svctm,ZJ-001-095,1606862546000,2.5,os_015
43119,999999996430225,Disk_await,ZJ-001-096,1606862546000,0.0,os_022
43120,999999996431186,ss_total,ZJ-001-107,1606862546000,235.0,os_014
43121,999999996431786,Disk_wr_kbs,ZJ-001-103,1606862546000,1.68315,os_003
43122,999999996430226,Disk_avgqu_sz,ZJ-001-097,1606862546000,4.281926,os_022
43123,999999996431726,CPU_user_time,ZJ-001-015,1606862546000,2.042664,os_003
43124,63309146,Incoming_network_traffic,ZJ-001-069,1606862546000,0.0,os_016
43125,999999996482126,Disk_wr_kbs,ZJ-001-103,1606862546000,0.403487,os_020
43126,999999996430119,ICMP_ping,ZJ-001-079,1606862547000,1.0,os_021
43127,63309147,Incoming_network_traffic,ZJ-001-069,1606862547000,0.0,os_016
43128,999999996430947,CPU_iowait_time,ZJ-001-010,1606862547000,0.080627,os_015
43129,999999996431727,CPU_system_time,ZJ-001-014,1606862547000,3.9739699999999996,os_003
43130,999999996432471,ICMP_ping,ZJ-001-079,1606862547000,1.0,os_008
43131,999999996482127,Disk_wr_ios,ZJ-001-102,1606862547000,3.0,os_020
43132,999999996430047,CPU_system_time,ZJ-001-014,1606862547000,0.247871,os_021
43133,999999996431007,Disk_rd_kbs,ZJ-001-099,1606862547000,0.0,os_015
43134,999999996430107,Disk_wr_ios,ZJ-001-102,1606862547000,5.0,os_021
43135,999999996431547,Memory_used_pct,ZJ-001-029,1606862547000,40.7,os_011
43136,999999996481579,ICMP_ping,ZJ-001-079,1606862547000,1.0,os_019
43137,999999996431787,Disk_wr_ios,ZJ-001-102,1606862547000,26.0,os_003
43138,999999996482067,CPU_system_time,ZJ-001-014,1606862547000,1.0313370000000002,os_020
43139,999999996431008,Disk_rd_ios,ZJ-001-098,1606862548000,0.0,os_015
43140,999999996431488,Memory_available,ZJ-001-025,1606862548000,11.533871000000001,os_011
43141,999999996430168,Processor_load_5_min,ZJ-001-005,1606862548000,0.124375,os_022
