name,host,thresh
Disk_io_util,os_002,2.4778874552275845
Disk_svctm,os_002,1.553832567733324
Disk_wr_ios,os_002,2.411268884336598
Disk_wr_kbs,os_002,2.887780289664191
FS_max_avail,os_002,3.4174517866006386
FS_used_pct,os_002,3.4248069309324722
FS_used_space,os_002,3.4198695972249316
Incoming_network_traffic,os_002,3.5282824978315914
Memory_available,os_002,4.7051883823379175
Memory_available_pct,os_002,4.715263928585768
Memory_free,os_002,5.122589434974023
Memory_used,os_002,5.076054941243204
Memory_used_pct,os_002,4.35113630658026
Num_of_processes,os_002,2.832291124557454
Num_of_running_processes,os_002,1.3193087227224294
Outgoing_network_traffic,os_002,3.4241131362574353
Page_po,os_002,3.1378253697912504
Processor_load_15_min,os_002,3.5588676914173547
Processor_load_1_min,os_002,4.086580712727572
Processor_load_5_min,os_002,3.482050145196026
Received_packets,os_002,5.393080279815057
Recv_total,os_002,3.3576485583056996
Send_total,os_002,3.538345133870229
Sent_packets,os_002,4.910367413617619
Sent_queue,os_002,2.585009307873219
System_block_queue_length,os_002,1.818489440566989
System_wait_queue_length,os_002,2.308188228970675
ss_total,os_002,3.5701184372823236
Buffers_used,os_003,3.410552535359335
CPU_idle_pct,os_003,2.9673609989898684
CPU_iowait_time,os_003,3.3235790361323176
CPU_system_time,os_003,2.9030058624385005
CPU_user_time,os_003,2.8293185253489064
CPU_util_pct,os_003,3.2398504547340825
Cache_used,os_003,2.3479704418676253
Disk_avgqu_sz,os_003,3.403030450555531
Disk_await,os_003,3.64664856668253
Disk_io_util,os_003,3.3816351837401406
Disk_svctm,os_003,3.9379363453643657
Disk_wr_ios,os_003,3.0182485345067835
Disk_wr_kbs,os_003,2.930381369221852
FS_max_avail,os_003,2.80733357101405
FS_max_util,os_003,1.0267550446575353
FS_used_pct,os_003,3.2264781417920863
FS_used_space,os_003,3.442451080517494
Incoming_network_traffic,os_003,2.8200758687397105
Memory_available,os_003,3.553877383571513
Memory_available_pct,os_003,3.019681850617842
Memory_free,os_003,4.228091112009522
Memory_used,os_003,3.779982381985804
Memory_used_pct,os_003,2.9182375954169806
Num_of_processes,os_003,2.648921156844965
Num_of_running_processes,os_003,2.122053972583555
Outgoing_network_traffic,os_003,3.1298524394093796
Page_po,os_003,2.64820256507653
Processor_load_15_min,os_003,4.240796761972188
Processor_load_1_min,os_003,3.200841738501355
Processor_load_5_min,os_003,4.100473351850686
Received_packets,os_003,3.252687106510034
Received_queue,os_003,2.182777852715085
Recv_total,os_003,3.5018247196879395
Send_total,os_003,3.7152854625266776
Sent_packets,os_003,3.4633757917684713
Sent_queue,os_003,3.545386076979273
System_block_queue_length,os_003,1.172909034330924
System_wait_queue_length,os_003,2.8471098836110524
Zombie_Process,os_003,1.777694109174261
ss_total,os_003,3.4238697302509844
Buffers_used,os_004,3.4666917551648475
CPU_idle_pct,os_004,2.568656817060329
CPU_iowait_time,os_004,2.597405703729595
CPU_system_time,os_004,2.4971936019352077
CPU_user_time,os_004,2.7044812292418303
CPU_util_pct,os_004,3.357392091718274
Cache_used,os_004,4.794938937936243
Disk_avgqu_sz,os_004,2.6490563318691662
Disk_await,os_004,3.1349202723776637
Disk_io_util,os_004,2.393986861684021
Disk_rd_kbs,os_004,1.8822548369800236
Disk_svctm,os_004,3.060427369339794
Disk_wr_ios,os_004,3.3091648966900773
Disk_wr_kbs,os_004,2.847858295333882
FS_max_avail,os_004,2.5482765168833073
FS_max_util,os_004,3.209847067573764
FS_used_pct,os_004,3.1923193985839236
FS_used_space,os_004,3.2438164597821486
Incoming_network_traffic,os_004,3.3235603783586027
Memory_available,os_004,4.719888863963815
Memory_available_pct,os_004,4.119079005131965
Memory_free,os_004,5.4094088136020995
Memory_used,os_004,4.131299215280471
Memory_used_pct,os_004,4.365852494553095
Num_of_processes,os_004,3.028334576582371
Num_of_running_processes,os_004,4.977801014931249
Outgoing_network_traffic,os_004,3.176788007264764
Page_pi,os_004,1.7847423026280387
Page_po,os_004,3.518432200398
Processor_load_15_min,os_004,2.890114866424225
Processor_load_1_min,os_004,3.2913020767744356
Processor_load_5_min,os_004,3.158860412915061
Received_packets,os_004,2.660999528153092
Received_queue,os_004,1.9477258834697235
Recv_total,os_004,2.963381353656102
Send_total,os_004,2.6257415507554045
Sent_packets,os_004,2.7425722895755063
Sent_queue,os_004,4.849527645858316
System_block_queue_length,os_004,1.3366981445020358
System_wait_queue_length,os_004,2.674274608320729
ss_total,os_004,3.1632224911811746
Buffers_used,os_005,3.176701860467358
CPU_idle_pct,os_005,2.7938570113390053
CPU_iowait_time,os_005,2.779541548333695
CPU_system_time,os_005,2.433824133769294
CPU_user_time,os_005,2.9379494477483856
CPU_util_pct,os_005,2.823821826366289
Cache_used,os_005,3.5947685166568597
Disk_avgqu_sz,os_005,2.9318467559887047
Disk_await,os_005,2.971961434133453
Disk_io_util,os_005,3.1557966225364398
Disk_svctm,os_005,3.7358340056563417
Disk_wr_ios,os_005,3.096857373008576
Disk_wr_kbs,os_005,2.887572463541538
FS_max_avail,os_005,2.144237557957286
FS_max_util,os_005,2.339494757399721
FS_used_pct,os_005,4.589163299238452
FS_used_space,os_005,3.613564202653804
Incoming_network_traffic,os_005,3.6991739017156147
Memory_available,os_005,3.7962039050464185
Memory_available_pct,os_005,4.340732362653008
Memory_free,os_005,3.474021154097688
Memory_used,os_005,3.8478329867765346
Memory_used_pct,os_005,4.290508615653762
Num_of_processes,os_005,2.388526817242829
Num_of_running_processes,os_005,2.6309473737562024
Outgoing_network_traffic,os_005,4.0439420182002195
Page_po,os_005,3.200504921496451
Processor_load_15_min,os_005,5.115666053591028
Processor_load_1_min,os_005,3.514945120761648
Processor_load_5_min,os_005,4.170149134570685
Received_packets,os_005,3.0703226172057354
Received_queue,os_005,2.1170659918839476
Recv_total,os_005,3.446653948672306
Send_total,os_005,3.2556196323801334
Sent_packets,os_005,3.06925834028318
Sent_queue,os_005,2.4761500527550373
System_block_queue_length,os_005,1.425773105208536
System_wait_queue_length,os_005,2.615780670476018
Zombie_Process,os_005,1.5598484731192266
ss_total,os_005,3.8322052139861005
Buffers_used,os_006,3.2411602619248763
CPU_idle_pct,os_006,2.7654614533347224
CPU_iowait_time,os_006,2.7170829037019937
CPU_system_time,os_006,3.3014319086991746
CPU_user_time,os_006,3.0205469834761054
CPU_util_pct,os_006,3.2864859827376485
Cache_used,os_006,3.2404703856632744
Disk_avgqu_sz,os_006,2.7237617763375948
Disk_await,os_006,2.4474898506326923
Disk_rd_kbs,os_006,1.8327335274150087
Disk_svctm,os_006,3.5447781268027088
Disk_wr_ios,os_006,1.7970070010080073
Disk_wr_kbs,os_006,2.606156941009724
FS_max_avail,os_006,3.343198041693152
FS_used_pct,os_006,3.3241899005603757
FS_used_space,os_006,3.3485772698454572
Incoming_network_traffic,os_006,4.279283784144736
Memory_available,os_006,1.7532881038846062
Memory_available_pct,os_006,2.1767847056417806
Memory_free,os_006,3.2939938715546964
Memory_used,os_006,1.5396626022357265
Memory_used_pct,os_006,2.1004019809334853
Num_of_processes,os_006,4.354601778951978
Num_of_running_processes,os_006,4.004059693866992
Outgoing_network_traffic,os_006,3.3138973137834773
Page_pi,os_006,1.724711175696052
Page_po,os_006,2.840364850417468
Processor_load_15_min,os_006,2.711959173856276
Processor_load_1_min,os_006,2.6615192131964243
Processor_load_5_min,os_006,3.278546619871806
Received_packets,os_006,2.4597382938158328
Recv_total,os_006,3.722310886709708
Send_total,os_006,3.6026629714658105
Sent_packets,os_006,2.8327658229651598
Sent_queue,os_006,1.8943924740358242
Shared_memory,os_006,1.743072712358643
System_wait_queue_length,os_006,3.6846122789931006
ss_total,os_006,3.694795296707319
Buffers_used,os_007,4.6944543345951955
CPU_idle_pct,os_007,3.0359783232689264
CPU_iowait_time,os_007,3.0033364784562058
CPU_system_time,os_007,2.917168634274346
CPU_user_time,os_007,3.1278429281910576
CPU_util_pct,os_007,3.339957035010614
Cache_used,os_007,3.0707749242780507
Disk_avgqu_sz,os_007,3.074929177131576
Disk_await,os_007,4.415874904206531
Disk_io_util,os_007,1.8140041453808673
Disk_svctm,os_007,2.8984234452439415
Disk_wr_ios,os_007,1.8078137718335991
Disk_wr_kbs,os_007,2.336276565003917
FS_max_avail,os_007,3.062059057710186
FS_used_pct,os_007,3.0694629239915807
FS_used_space,os_007,3.0711574933620485
Incoming_network_traffic,os_007,3.687844077714189
Memory_available,os_007,1.3730700997535004
Memory_available_pct,os_007,1.2788172696916726
Memory_free,os_007,3.772316253633666
Memory_used,os_007,1.2634605016557345
Memory_used_pct,os_007,1.2635825868417068
Num_of_processes,os_007,3.1785060944737547
Num_of_running_processes,os_007,3.4896565205167693
Outgoing_network_traffic,os_007,4.126609958841144
Page_po,os_007,3.1974537405389123
Processor_load_15_min,os_007,3.028830921975174
Processor_load_1_min,os_007,3.368266077709259
Processor_load_5_min,os_007,3.928642985950838
Received_packets,os_007,1.8896027648630551
Recv_total,os_007,3.8308954303392757
Send_total,os_007,3.152019415482311
Sent_packets,os_007,1.1027023087757726
Sent_queue,os_007,2.5011066318728172
Shared_memory,os_007,1.9073740864970892
System_wait_queue_length,os_007,3.405171984792307
ss_total,os_007,3.0535210262378083
Buffers_used,os_008,
CPU_idle_pct,os_008,2.7565734471128365
CPU_iowait_time,os_008,2.6577342616604884
CPU_system_time,os_008,2.6781626740616544
CPU_user_time,os_008,2.8279597042059503
CPU_util_pct,os_008,3.075283766289879
Cache_used,os_008,3.298466529175646
Disk_avgqu_sz,os_008,3.370299124935375
Disk_await,os_008,3.263495895728169
Disk_svctm,os_008,3.4969137121803664
Disk_wr_ios,os_008,1.9403628054923878
Disk_wr_kbs,os_008,3.3528268670800756
FS_max_avail,os_008,3.2876499327985047
FS_used_pct,os_008,3.2959403836225967
FS_used_space,os_008,3.3000574951325206
Incoming_network_traffic,os_008,3.7770337881640197
Memory_available,os_008,2.187921235542331
Memory_available_pct,os_008,2.456693122721523
Memory_free,os_008,3.4807331524739524
Memory_used,os_008,2.426753688298767
Memory_used_pct,os_008,3.0412048850806945
Num_of_processes,os_008,2.090192729235551
Num_of_running_processes,os_008,1.5062358663995465
Outgoing_network_traffic,os_008,3.735966732273269
Page_po,os_008,4.170475760878151
Processor_load_15_min,os_008,2.6881394725980603
Processor_load_1_min,os_008,2.2137065080400378
Processor_load_5_min,os_008,3.449337550525681
Received_packets,os_008,3.893006803620812
Recv_total,os_008,4.232133862377058
Send_total,os_008,3.0079046479952396
Sent_packets,os_008,1.1671090493868377
Sent_queue,os_008,2.546855317052245
Shared_memory,os_008,1.7950615824859817
System_wait_queue_length,os_008,2.5554063610273787
ss_total,os_008,4.1320425190623205
Buffers_used,os_009,3.44640872097946
CPU_idle_pct,os_009,3.427611642844967
CPU_iowait_time,os_009,2.3651695621769724
CPU_system_time,os_009,3.2554651768133906
CPU_user_time,os_009,2.918618213921732
CPU_util_pct,os_009,2.9320788107740574
Cache_used,os_009,3.4138726380815085
Disk_avgqu_sz,os_009,3.001903413407612
Disk_await,os_009,2.364854529410318
Disk_io_util,os_009,2.1100792027802853
Disk_rd_kbs,os_009,2.427055277473317
Disk_svctm,os_009,1.8854830947577779
Disk_wr_ios,os_009,3.2002201930823375
Disk_wr_kbs,os_009,2.532421768461086
FS_max_avail,os_009,3.8530601332972756
FS_total_space,os_009,
FS_used_pct,os_009,3.4273863554192285
FS_used_space,os_009,3.4273902637731584
Incoming_network_traffic,os_009,2.6595178303925824
Memory_available,os_009,1.811809539540024
Memory_available_pct,os_009,2.0111526465601104
Memory_free,os_009,3.4167701228342984
Memory_used,os_009,1.766592785029763
Memory_used_pct,os_009,2.0334108839020435
Num_of_processes,os_009,3.102684754619813
Num_of_running_processes,os_009,3.2710430348887343
Outgoing_network_traffic,os_009,3.2569284856944583
Page_pi,os_009,2.4276482883579655
Page_po,os_009,3.250303201277849
Processor_load_15_min,os_009,2.5125377589228224
Processor_load_1_min,os_009,3.073419747308885
Processor_load_5_min,os_009,2.8543198992471273
Received_packets,os_009,5.243634546935732
Received_queue,os_009,4.756311735650671
Recv_total,os_009,3.085616347855983
Send_total,os_009,3.6071924863854443
Sent_packets,os_009,5.306326468110347
Sent_queue,os_009,0.9196897688512995
Shared_memory,os_009,1.5094351047640793
System_wait_queue_length,os_009,4.093990903159233
ss_total,os_009,2.6323095183748775
Buffers_used,os_010,4.72317612790552
CPU_idle_pct,os_010,2.707648751927745
CPU_iowait_time,os_010,2.3993544308075894
CPU_system_time,os_010,2.7357816954041425
CPU_user_time,os_010,3.193587290148332
CPU_util_pct,os_010,2.4296124446400706
Cache_used,os_010,3.3727792342619356
Disk_avgqu_sz,os_010,2.724193162221907
Disk_io_util,os_010,1.8518747431692608
Disk_rd_kbs,os_010,1.770313505060328
Disk_svctm,os_010,1.806742304714997
Disk_wr_ios,os_010,2.3867170376112927
Disk_wr_kbs,os_010,2.822538948074552
FS_max_avail,os_010,3.422843837257351
FS_used_pct,os_010,3.3667034547865975
FS_used_space,os_010,3.361551673361079
Incoming_network_traffic,os_010,2.2507991207560334
Memory_available,os_010,3.0089689497840255
Memory_available_pct,os_010,2.845241484935988
Memory_free,os_010,5.060571029632831
Memory_used,os_010,2.9522857793216764
Memory_used_pct,os_010,3.065167256763764
Num_of_processes,os_010,2.416327140925358
Num_of_running_processes,os_010,3.906393891309935
Outgoing_network_traffic,os_010,3.6874301991511222
Page_pi,os_010,1.770313505060328
Page_po,os_010,2.297740316456425
Processor_load_15_min,os_010,2.652947591660735
Processor_load_1_min,os_010,2.8446602623100263
Processor_load_5_min,os_010,3.360598740930966
Received_packets,os_010,2.246549137417018
Recv_total,os_010,2.247380764091593
Send_total,os_010,3.4778344630565083
Sent_packets,os_010,0.9223427442365257
Sent_queue,os_010,3.5987155501240595
System_wait_queue_length,os_010,1.9745013389567732
ss_total,os_010,3.488986687469886
Buffers_used,os_011,3.1983507676927068
CPU_idle_pct,os_011,2.9608262061562938
CPU_iowait_time,os_011,3.2233852883593195
CPU_system_time,os_011,2.91174802750744
CPU_user_time,os_011,3.443341067130831
CPU_util_pct,os_011,3.201804711209833
Cache_used,os_011,3.765211108157102
Disk_avgqu_sz,os_011,3.4330430332030937
Disk_await,os_011,2.862390892361744
Disk_io_util,os_011,2.3696231491474475
Disk_svctm,os_011,2.8922514494842666
Disk_wr_ios,os_011,3.3574826366996104
Disk_wr_kbs,os_011,2.8927477107758794
FS_max_avail,os_011,3.7626465154151894
FS_used_pct,os_011,3.7644228339231707
FS_used_space,os_011,3.7649358282158962
Incoming_network_traffic,os_011,3.4065467013335535
Memory_available,os_011,3.963543785968203
Memory_available_pct,os_011,3.983583460744311
Memory_free,os_011,3.7110661016400086
Memory_used,os_011,4.695085373268758
Memory_used_pct,os_011,4.003909164189692
Num_of_processes,os_011,3.4359898488698226
Outgoing_network_traffic,os_011,4.120277979809939
Page_po,os_011,3.2720281144319934
Processor_load_15_min,os_011,4.424197252812469
Processor_load_1_min,os_011,3.811204399397191
Processor_load_5_min,os_011,4.701362820845778
Received_packets,os_011,2.4967007811288804
Received_queue,os_011,2.0069306612335045
Recv_total,os_011,3.769549335628882
Send_total,os_011,3.201659621747144
Sent_packets,os_011,1.1948297963927528
Sent_queue,os_011,3.925695475375199
Shared_memory,os_011,1.492354814871828
System_wait_queue_length,os_011,0.926991671810942
ss_total,os_011,3.4354925110310046
Buffers_used,os_012,3.419655493149656
CPU_idle_pct,os_012,2.7534969246303103
CPU_iowait_time,os_012,2.7323412681528767
CPU_system_time,os_012,3.090833064367296
CPU_user_time,os_012,2.6942673413850753
CPU_util_pct,os_012,2.6240391252832405
Cache_used,os_012,5.043410116006441
Disk_avgqu_sz,os_012,3.8095357104000898
Disk_await,os_012,2.609352031693107
Disk_io_util,os_012,3.9861184808027907
Disk_rd_kbs,os_012,1.8321370011394706
Disk_svctm,os_012,3.2347565380760166
Disk_wr_ios,os_012,2.70186619532927
Disk_wr_kbs,os_012,2.781937210486248
FS_max_avail,os_012,3.4835352892216473
FS_used_pct,os_012,3.4815178314641697
FS_used_space,os_012,3.481183024950683
Incoming_network_traffic,os_012,3.478683874076885
Memory_available,os_012,2.555479729902259
Memory_available_pct,os_012,2.400458784648528
Memory_free,os_012,6.216434214424961
Memory_used,os_012,2.3194613137591835
Memory_used_pct,os_012,2.7216272669777126
Num_of_processes,os_012,1.4416470308514
Num_of_running_processes,os_012,1.135150636418948
Outgoing_network_traffic,os_012,3.185909486620777
Page_pi,os_012,1.8530397656373725
Page_po,os_012,3.4927963480457085
Processor_load_15_min,os_012,3.93833673897418
Processor_load_1_min,os_012,3.081369916777386
Processor_load_5_min,os_012,4.405812770319724
Received_packets,os_012,5.677550166507714
Received_queue,os_012,5.6128845071671405
Recv_total,os_012,3.3605372140349328
Send_total,os_012,3.3709857204298856
Sent_packets,os_012,3.796098514249821
Sent_queue,os_012,3.9228948757068736
Shared_memory,os_012,1.1084945902337964
System_block_queue_length,os_012,6.4553981288817495
System_wait_queue_length,os_012,2.2632102547091573
ss_total,os_012,2.8666428437714164
Buffers_used,os_013,2.8881223662959443
CPU_idle_pct,os_013,2.8827159789834873
CPU_iowait_time,os_013,3.1287353823340363
CPU_system_time,os_013,3.3772324872504518
CPU_user_time,os_013,2.8212579192580147
CPU_util_pct,os_013,2.8185415848004647
Cache_used,os_013,3.8749428425512584
Disk_avgqu_sz,os_013,3.441738353606683
Disk_await,os_013,3.814373675974779
Disk_io_util,os_013,3.3589860790003527
Disk_svctm,os_013,2.745212603959944
Disk_wr_ios,os_013,3.7770555482895753
Disk_wr_kbs,os_013,2.858284141552838
FS_max_avail,os_013,3.868419326737693
FS_used_pct,os_013,3.8655510619087976
FS_used_space,os_013,3.867728091775133
Incoming_network_traffic,os_013,3.600245839964106
Memory_available,os_013,3.428015577904975
Memory_available_pct,os_013,2.981555581866065
Memory_free,os_013,3.9795199514900887
Memory_used,os_013,3.234639809858886
Memory_used_pct,os_013,3.202833531481292
Num_of_processes,os_013,4.605091139757061
Num_of_running_processes,os_013,4.105480575284648
Outgoing_network_traffic,os_013,3.7751813502925025
Page_po,os_013,3.70244340385091
Processor_load_15_min,os_013,3.392093597351887
Processor_load_1_min,os_013,3.469149707647442
Processor_load_5_min,os_013,4.303835158815895
Received_packets,os_013,6.486500515051256
Recv_total,os_013,3.447488467562997
Send_total,os_013,3.746440913917427
Sent_packets,os_013,4.081643909334887
Sent_queue,os_013,4.43217228231418
Shared_memory,os_013,1.293294527358387
System_block_queue_length,os_013,1.2876237770928403
System_wait_queue_length,os_013,3.6109988803603814
ss_total,os_013,3.168225437186468
Buffers_used,os_014,2.803673371848888
CPU_idle_pct,os_014,3.0539580742148376
CPU_iowait_time,os_014,2.9368369450460197
CPU_system_time,os_014,3.3260578432055494
CPU_user_time,os_014,2.8705496883561894
CPU_util_pct,os_014,2.8041059975418197
Cache_used,os_014,3.590222012540108
Disk_avgqu_sz,os_014,2.8953609840772967
Disk_await,os_014,3.021418791577511
Disk_io_util,os_014,1.8783868164532347
Disk_svctm,os_014,2.0244198397462108
Disk_wr_ios,os_014,3.547093554471158
Disk_wr_kbs,os_014,3.6420160663971153
FS_max_avail,os_014,3.601758518321189
FS_used_pct,os_014,3.589272657403705
FS_used_space,os_014,3.58967814847553
Incoming_network_traffic,os_014,3.119701846854521
Memory_available,os_014,2.5047461421806165
Memory_available_pct,os_014,3.355527704986783
Memory_free,os_014,3.7311454256692214
Memory_used,os_014,2.313691859982865
Memory_used_pct,os_014,3.278929463218254
Num_of_processes,os_014,4.587957363779053
Outgoing_network_traffic,os_014,4.032450226695622
Page_po,os_014,3.5162154976015163
Processor_load_15_min,os_014,3.9867442823845782
Processor_load_1_min,os_014,4.4115618909618
Processor_load_5_min,os_014,5.16616644977732
Received_packets,os_014,3.8741334403801355
Recv_total,os_014,3.9297590208044406
Send_total,os_014,3.2385358106801716
Sent_packets,os_014,5.586249762833606
Sent_queue,os_014,1.3237665161043237
Shared_memory,os_014,1.44625812801561
System_block_queue_length,os_014,1.0292605055622268
System_wait_queue_length,os_014,2.2347916175477325
ss_total,os_014,2.22786297685622
Buffers_used,os_015,2.888122366265921
CPU_idle_pct,os_015,3.0919975748484463
CPU_iowait_time,os_015,3.0894455076735774
CPU_system_time,os_015,2.8828056213994047
CPU_user_time,os_015,2.3082992102823345
CPU_util_pct,os_015,3.1003378191675317
Cache_used,os_015,3.29173767987889
Disk_avgqu_sz,os_015,2.9976065181147398
Disk_await,os_015,3.608812769554434
Disk_io_util,os_015,1.9103705841496197
Disk_svctm,os_015,3.4200398699637726
Disk_wr_ios,os_015,3.619784125903659
Disk_wr_kbs,os_015,3.3527411111278047
FS_max_avail,os_015,3.2912321613142907
FS_used_pct,os_015,3.293478420782728
FS_used_space,os_015,3.291212073011985
Incoming_network_traffic,os_015,3.2912506130598254
Memory_available,os_015,2.7435688099722864
Memory_available_pct,os_015,3.5082609753154754
Memory_free,os_015,4.091487909377811
Memory_used,os_015,3.078929764085163
Memory_used_pct,os_015,2.9768065410332873
Num_of_processes,os_015,6.048876330231069
Num_of_running_processes,os_015,0.9550628791167808
Outgoing_network_traffic,os_015,4.186080425058652
Page_po,os_015,2.8256885929231466
Processor_load_15_min,os_015,2.466870001861147
Processor_load_1_min,os_015,4.156487309025199
Processor_load_5_min,os_015,5.151204216005928
Received_packets,os_015,5.3520590764811535
Recv_total,os_015,2.6340380624635493
Send_total,os_015,2.6198558535082013
Sent_packets,os_015,5.165722816846089
Sent_queue,os_015,2.2226772368650134
Shared_memory,os_015,1.0130160208975814
System_block_queue_length,os_015,1.044728583048022
System_wait_queue_length,os_015,2.1731690104137513
ss_total,os_015,2.590057520719823
Buffers_used,os_016,4.883735297657414
CPU_idle_pct,os_016,3.0007254846624
CPU_iowait_time,os_016,2.6863896558520035
CPU_system_time,os_016,2.7074896316767507
CPU_user_time,os_016,2.5823083482037017
CPU_util_pct,os_016,3.3107312027393485
Cache_used,os_016,3.505982634136587
Disk_avgqu_sz,os_016,3.138444671916101
Disk_await,os_016,3.205418073976025
Disk_io_util,os_016,1.321464386455944
Disk_svctm,os_016,3.8363675811210967
Disk_wr_ios,os_016,3.108955027821202
Disk_wr_kbs,os_016,3.3221743478308197
FS_max_avail,os_016,3.505334027039814
FS_used_pct,os_016,3.507255242548201
FS_used_space,os_016,3.5068968082577547
Incoming_network_traffic,os_016,3.392142086500888
Memory_available,os_016,2.7976198032674153
Memory_available_pct,os_016,3.0657080639449896
Memory_free,os_016,3.549873639130431
Memory_used,os_016,2.9343329319708644
Memory_used_pct,os_016,3.208294553987958
Num_of_processes,os_016,1.6934758233134364
Num_of_running_processes,os_016,1.2544895401143703
Outgoing_network_traffic,os_016,3.321911449146835
Page_po,os_016,2.779800230772109
Processor_load_15_min,os_016,4.132067242615291
Processor_load_1_min,os_016,3.645915480067911
Processor_load_5_min,os_016,5.361624354221194
Received_packets,os_016,3.244444951561388
Recv_total,os_016,3.054585515631698
Send_total,os_016,2.643064501793413
Sent_packets,os_016,1.4104097446318304
Sent_queue,os_016,4.48049133245475
Shared_memory,os_016,1.0130160208975814
System_wait_queue_length,os_016,4.5964799253253625
ss_total,os_016,3.164620068215931
CPU_idle_pct,os_017,3.03874671427463
CPU_iowait_time,os_017,3.218644466454313
CPU_system_time,os_017,3.561299387409017
CPU_user_time,os_017,2.4243135537785125
CPU_util_pct,os_017,2.550798583497675
Cache_used,os_017,2.4059437772637438
Disk_avgqu_sz,os_017,2.8802493350191503
Disk_await,os_017,3.2961144246438927
Disk_io_util,os_017,2.405847295807483
Disk_rd_kbs,os_017,1.7832705786868415
Disk_svctm,os_017,2.8570799308624046
Disk_wr_ios,os_017,2.844593448020448
Disk_wr_kbs,os_017,3.2086867545792077
FS_max_avail,os_017,4.8049339604244405
FS_used_pct,os_017,3.506550038315232
FS_used_space,os_017,3.5064490613282016
Incoming_network_traffic,os_017,3.629833394027873
Memory_available,os_017,1.0369205968945567
Memory_available_pct,os_017,1.0108954691955832
Memory_free,os_017,3.0807458372599252
Memory_used,os_017,1.0325413807158486
Memory_used_pct,os_017,1.011151848550435
Num_of_processes,os_017,2.321611120723041
Num_of_running_processes,os_017,3.1136582807302253
Outgoing_network_traffic,os_017,2.9933200642522886
Page_pi,os_017,1.8333927696683538
Page_po,os_017,3.43149517894024
Processor_load_15_min,os_017,2.9984942892339026
Processor_load_1_min,os_017,3.069895569266834
Processor_load_5_min,os_017,3.7912112534696654
Received_packets,os_017,5.062349475132602
Recv_total,os_017,2.61294163527149
Send_total,os_017,2.7780446563355987
Sent_packets,os_017,5.029918440686775
Sent_queue,os_017,0.9119656603079904
Shared_memory,os_017,3.530100390577584
System_block_queue_length,os_017,1.2824685593871616
System_wait_queue_length,os_017,2.993783928158925
Zombie_Process,os_017,2.327402127575901
ss_total,os_017,3.436344933035582
CPU_idle_pct,os_018,4.089316711939609
CPU_iowait_time,os_018,3.041484429449466
CPU_system_time,os_018,3.125107373160315
CPU_user_time,os_018,3.302601043201754
CPU_util_pct,os_018,3.9896167416001163
Cache_used,os_018,3.313678467125749
Disk_avgqu_sz,os_018,2.9426013388834393
Disk_await,os_018,2.137028416222438
Disk_io_util,os_018,2.6393484351803354
Disk_rd_kbs,os_018,2.582811079687189
