name,host,thresh
Processor_load_15_min,os_013,3.1517534035971626
Processor_load_1_min,os_013,3.140169757528915
Processor_load_5_min,os_013,3.9068081199013225
Received_packets,os_013,6.306051738495362
Recv_total,os_013,3.2914023057544837
Send_total,os_013,3.2468212693215275
Sent_packets,os_013,3.6099929615879107
Sent_queue,os_013,2.714721015806851
Shared_memory,os_013,1.045999130449211
System_block_queue_length,os_013,1.128499154303444
System_wait_queue_length,os_013,2.4449096781719435
ss_total,os_013,2.8264728967924273
Buffers_used,os_014,1.515116622213227
CPU_idle_pct,os_014,2.6111449336352437
CPU_iowait_time,os_014,2.5590556302612804
CPU_system_time,os_014,2.9037054540186706
CPU_user_time,os_014,2.636486126943727
CPU_util_pct,os_014,2.5685250182167856
Cache_used,os_014,2.2948877381514987
Disk_avgqu_sz,os_014,2.698836618097845
Disk_await,os_014,2.5882724728618838
Disk_io_util,os_014,1.5458085898468321
Disk_svctm,os_014,1.7997403979658664
Disk_wr_ios,os_014,3.2926555430020397
Disk_wr_kbs,os_014,3.417077617617152
FS_max_avail,os_014,2.3281967124634955
FS_used_pct,os_014,2.2897754404163857
FS_used_space,os_014,2.2924710715156653
Incoming_network_traffic,os_014,2.9293835720238777
Memory_available,os_014,2.1056737189610075
Memory_available_pct,os_014,2.212113234004123
Memory_free,os_014,2.6434128751362547
Memory_used,os_014,2.0833680710421514
Memory_used_pct,os_014,2.45132665835642
Num_of_processes,os_014,3.2587399011192755
Outgoing_network_traffic,os_014,3.6963715509220574
Page_po,os_014,2.978321681580157
Processor_load_15_min,os_014,3.8581426025737366
Processor_load_1_min,os_014,3.707820734657707
Processor_load_5_min,os_014,4.767630605738197
Received_packets,os_014,2.77144328302147
Recv_total,os_014,3.395986571666109
Send_total,os_014,2.887382422946941
Sent_packets,os_014,4.53810459166818
Sent_queue,os_014,1.3072001296642621
Shared_memory,os_014,1.0890869886312984
System_block_queue_length,os_014,1.0223029715541148
System_wait_queue_length,os_014,2.2142231585651926
ss_total,os_014,2.078376208720451
Buffers_used,os_015,1.24183802118647
CPU_idle_pct,os_015,2.609176458607707
CPU_iowait_time,os_015,2.745277766686871
CPU_system_time,os_015,2.707808571339905
CPU_user_time,os_015,2.136209302962821
CPU_util_pct,os_015,2.788384400549868
Cache_used,os_015,1.6571592795203216
Disk_avgqu_sz,os_015,2.661174988536524
Disk_await,os_015,2.809068664969306
Disk_io_util,os_015,1.2597665717063498
Disk_svctm,os_015,3.0855098075308343
Disk_wr_ios,os_015,3.263036745526694
Disk_wr_kbs,os_015,2.8546183686345183
FS_max_avail,os_015,1.658248586000877
FS_used_pct,os_015,1.6657627066683038
FS_used_space,os_015,1.6632520030655589
Incoming_network_traffic,os_015,2.9189243498537643
Memory_available,os_015,2.4929621142052545
Memory_available_pct,os_015,2.7713855068148967
Memory_free,os_015,2.094156910620403
Memory_used,os_015,2.5080532119088845
Memory_used_pct,os_015,2.6518690585345652
Num_of_processes,os_015,5.790884450040293
Num_of_running_processes,os_015,0.9451835434190511
Outgoing_network_traffic,os_015,3.5317476877668197
Page_po,os_015,2.5919689498324487
Processor_load_15_min,os_015,2.326121592028602
Processor_load_1_min,os_015,3.9493515419029546
Processor_load_5_min,os_015,4.0214034847938365
Received_packets,os_015,5.089103357960786
Recv_total,os_015,2.446192656588384
Send_total,os_015,2.463110779739967
Sent_packets,os_015,4.979089385105861
Sent_queue,os_015,2.1795134191207675
Shared_memory,os_015,0.8751592617106403
System_block_queue_length,os_015,1.0355472022173031
System_wait_queue_length,os_015,2.1406066084723445
ss_total,os_015,2.311772002704189
Buffers_used,os_016,1.7122486565681658
CPU_idle_pct,os_016,2.666585188107195
CPU_iowait_time,os_016,2.4694351738306266
CPU_system_time,os_016,2.60330544219579
CPU_user_time,os_016,2.448402071329563
CPU_util_pct,os_016,2.7227909554271883
Cache_used,os_016,1.3938942596363184
Disk_avgqu_sz,os_016,2.492380942136399
Disk_await,os_016,2.678012531904288
Disk_io_util,os_016,0.6477992850081947
Disk_svctm,os_016,3.1972551249960053
Disk_wr_ios,os_016,2.836060283222995
Disk_wr_kbs,os_016,3.003614142403369
FS_max_avail,os_016,1.3946063557635182
FS_used_pct,os_016,1.39311728220207
FS_used_space,os_016,1.3930632982129383
Incoming_network_traffic,os_016,3.1453494905583197
Memory_available,os_016,2.246627233895767
Memory_available_pct,os_016,2.2650009154248614
Memory_free,os_016,1.6620059569493213
Memory_used,os_016,2.5271705424873145
Memory_used_pct,os_016,2.2853134834268167
Num_of_processes,os_016,1.570197059391326
Num_of_running_processes,os_016,0.7872409241640985
Outgoing_network_traffic,os_016,3.0810269452565446
Page_po,os_016,2.148559082205413
Processor_load_15_min,os_016,4.069018342634487
Processor_load_1_min,os_016,3.4349388388412536
Processor_load_5_min,os_016,5.083095716593739
Received_packets,os_016,2.6886667367459203
Recv_total,os_016,2.6987286351746547
Send_total,os_016,2.3853800116551067
Sent_packets,os_016,1.199117035479071
Sent_queue,os_016,2.688638466097237
Shared_memory,os_016,0.8751592617106403
System_wait_queue_length,os_016,2.6265623311951303
ss_total,os_016,2.8628339684831094
CPU_idle_pct,os_017,2.6979392409341316
CPU_iowait_time,os_017,2.5415672555656927
CPU_system_time,os_017,2.5312764267434344
CPU_user_time,os_017,2.297613466599386
CPU_util_pct,os_017,2.417142550938438
Cache_used,os_017,1.30387076209484
Disk_avgqu_sz,os_017,2.6896956225119744
Disk_await,os_017,2.9363730901362746
Disk_io_util,os_017,2.07324308214047
Disk_rd_kbs,os_017,1.499700177925476
Disk_svctm,os_017,2.4159779288905883
Disk_wr_ios,os_017,2.3549280460048028
Disk_wr_kbs,os_017,2.918209095804282
FS_max_avail,os_017,4.7151303073364526
FS_used_pct,os_017,2.034034968895323
FS_used_space,os_017,2.0338173090172624
Incoming_network_traffic,os_017,3.190051019482868
Memory_available,os_017,0.505223825131149
Memory_available_pct,os_017,0.5112720815122491
Memory_free,os_017,1.4843971107421923
Memory_used,os_017,0.648829441865471
Memory_used_pct,os_017,0.5013242685605428
Num_of_processes,os_017,2.2286004111296203
Num_of_running_processes,os_017,2.8328739937263254
Outgoing_network_traffic,os_017,2.716583927771673
Page_pi,os_017,1.536603704422499
Page_po,os_017,2.620634242985646
Processor_load_15_min,os_017,2.585753344042628
Processor_load_1_min,os_017,2.636417312852366
Processor_load_5_min,os_017,3.386460142493463
Received_packets,os_017,3.038530199384856
Recv_total,os_017,2.4450196217033096
Send_total,os_017,2.564572328669035
Sent_packets,os_017,2.825892289517022
Sent_queue,os_017,0.8460710227610382
Shared_memory,os_017,1.845505300479575
System_block_queue_length,os_017,1.0982546128489634
System_wait_queue_length,os_017,2.754104874296259
Zombie_Process,os_017,2.122634760857688
ss_total,os_017,3.165396343731201
CPU_idle_pct,os_018,2.623996324150113
CPU_iowait_time,os_018,2.6262493814988934
CPU_system_time,os_018,2.8327590518051204
CPU_user_time,os_018,2.721462239170846
CPU_util_pct,os_018,2.6016712204560988
Cache_used,os_018,1.849149971997173
Disk_avgqu_sz,os_018,2.597567228313319
