name,host,thresh
System_block_queue_length,os_003,1.1907365266602437
System_wait_queue_length,os_003,2.969320565720259
Zombie_Process,os_003,2.1182867096231104
ss_total,os_003,6.208309454199222
Buffers_used,os_004,4.488171021098833
CPU_idle_pct,os_004,3.3619676597579424
CPU_iowait_time,os_004,3.078834299493698
CPU_system_time,os_004,2.7557828282540218
CPU_user_time,os_004,4.7210710497454285
CPU_util_pct,os_004,3.8122499529371847
Cache_used,os_004,5.234434576146661
Disk_avgqu_sz,os_004,2.860670813816138
Disk_await,os_004,3.7529116989306313
Disk_io_util,os_004,3.5637478218208463
Disk_rd_kbs,os_004,2.990325253967616
Disk_svctm,os_004,3.9271390867713856
Disk_wr_ios,os_004,3.504198370988613
Disk_wr_kbs,os_004,3.4001236893996993
FS_max_avail,os_004,2.7285044545614903
FS_max_util,os_004,3.4479861066172024
FS_used_pct,os_004,3.482485573555719
FS_used_space,os_004,3.5405049689473387
Incoming_network_traffic,os_004,3.457692507780546
Memory_available,os_004,5.392496678020578
Memory_available_pct,os_004,4.535598574590151
Memory_free,os_004,6.3933345648369295
Memory_used,os_004,4.832509297930408
Memory_used_pct,os_004,5.000210071303214
Num_of_processes,os_004,3.265803442439294
Num_of_running_processes,os_004,5.930515205620612
Outgoing_network_traffic,os_004,6.278631518622327
Page_pi,os_004,1.947329372476909
Page_po,os_004,4.562883476374108
Processor_load_15_min,os_004,4.014371369255559
Processor_load_1_min,os_004,3.8595332050883684
Processor_load_5_min,os_004,3.8485586721079628
Received_packets,os_004,2.6948057638027927
Received_queue,os_004,2.1173642340095533
Recv_total,os_004,3.481936670961641
Send_total,os_004,2.8186648596146244
Sent_packets,os_004,2.9556785269267998
Sent_queue,os_004,5.41306260401554
System_block_queue_length,os_004,1.5501348759182736
System_wait_queue_length,os_004,2.6762557079008467
ss_total,os_004,4.658551411261866
Buffers_used,os_005,4.070197519961457
CPU_idle_pct,os_005,5.830774645672696
CPU_iowait_time,os_005,2.9838525944939636
CPU_system_time,os_005,5.611015668109503
CPU_user_time,os_005,3.3976384018109638
CPU_util_pct,os_005,5.862863928094157
Cache_used,os_005,3.6976175777085087
Disk_avgqu_sz,os_005,3.1000196712347345
Disk_await,os_005,3.423710254667527
Disk_io_util,os_005,3.6257018057374206
Disk_svctm,os_005,4.065029371027115
Disk_wr_ios,os_005,3.6565324300065045
Disk_wr_kbs,os_005,3.5642201174510855
FS_max_avail,os_005,2.1461280124135786
FS_max_util,os_005,2.4081828732219117
FS_used_pct,os_005,5.440815332703619
FS_used_space,os_005,4.085961987006887
Incoming_network_traffic,os_005,4.689457074938749
Memory_available,os_005,4.416564127532816
Memory_available_pct,os_005,4.575880315288241
Memory_free,os_005,3.5075229942146695
Memory_used,os_005,3.891456593292246
Memory_used_pct,os_005,4.641503376880489
Num_of_processes,os_005,2.5416767758031087
Num_of_running_processes,os_005,2.633831928748364
Outgoing_network_traffic,os_005,4.131635486664908
Page_po,os_005,3.6660878163776496
Processor_load_15_min,os_005,7.386121194820752
Processor_load_1_min,os_005,5.081222140151868
Processor_load_5_min,os_005,6.67697395433085
Received_packets,os_005,3.1278343623789664
Received_queue,os_005,2.1183784825303094
Recv_total,os_005,6.123700322983605
Send_total,os_005,5.045949073765882
Sent_packets,os_005,3.0790089566397945
Sent_queue,os_005,2.5231448360715314
System_block_queue_length,os_005,1.5426992442574738
System_wait_queue_length,os_005,2.6635665771131776
Zombie_Process,os_005,1.6440234198377555
ss_total,os_005,7.066174324599869
Buffers_used,os_006,3.8115222052736244
CPU_idle_pct,os_006,2.8814854674003123
CPU_iowait_time,os_006,3.5342812122439127
CPU_system_time,os_006,3.5781345104839004
CPU_user_time,os_006,3.140548713492641
CPU_util_pct,os_006,3.9320065593823097
Cache_used,os_006,4.1479335050605295
Disk_avgqu_sz,os_006,2.8868224226597805
Disk_await,os_006,2.8197997099575396
Disk_rd_kbs,os_006,1.963631027256892
Disk_svctm,os_006,5.351846157257697
Disk_wr_ios,os_006,1.9528639802431593
Disk_wr_kbs,os_006,2.6851531940777655
FS_max_avail,os_006,3.8275593498333773
FS_used_pct,os_006,3.8150650226534193
FS_used_space,os_006,3.8224038707688806
Incoming_network_traffic,os_006,4.788989264326286
Memory_available,os_006,4.3822407772947765
Memory_available_pct,os_006,4.409923823527943
Memory_free,os_006,4.219231500475914
Memory_used,os_006,4.363468244030285
Memory_used_pct,os_006,4.400152286047061
Num_of_processes,os_006,4.476788949079954
Num_of_running_processes,os_006,4.559620950071319
Outgoing_network_traffic,os_006,4.5783553772588315
Page_pi,os_006,1.918586769192264
Page_po,os_006,3.3135443963853377
Processor_load_15_min,os_006,2.797527885756683
Processor_load_1_min,os_006,2.8301197220828143
Processor_load_5_min,os_006,4.686561239852776
Received_packets,os_006,2.462830552748705
Recv_total,os_006,4.396414702904551
Send_total,os_006,3.870994261399009
Sent_packets,os_006,3.082708946215383
Sent_queue,os_006,2.2466235104066468
Shared_memory,os_006,1.8999399147511742
System_wait_queue_length,os_006,3.7790275433723792
ss_total,os_006,3.8321716704327677
Buffers_used,os_007,6.211032675601081
CPU_idle_pct,os_007,3.4975355464561875
CPU_iowait_time,os_007,3.4908883497324954
CPU_system_time,os_007,3.4056336835428715
CPU_user_time,os_007,3.3222515718727417
CPU_util_pct,os_007,3.4455183138905117
Cache_used,os_007,3.905028755653292
Disk_avgqu_sz,os_007,3.42055397604906
Disk_await,os_007,6.258930148433832
Disk_io_util,os_007,1.9592208800246327
Disk_svctm,os_007,3.1676761056265827
Disk_wr_ios,os_007,1.9734875610786353
Disk_wr_kbs,os_007,2.363858960431565
FS_max_avail,os_007,3.8907224875284845
FS_used_pct,os_007,3.9025936669173857
FS_used_space,os_007,3.9063066364665997
Incoming_network_traffic,os_007,5.211444359902726
Memory_available,os_007,4.662607360193378
Memory_available_pct,os_007,4.688388835579651
Memory_free,os_007,4.517043100196804
Memory_used,os_007,4.616340843224477
Memory_used_pct,os_007,4.662347100182913
Num_of_processes,os_007,3.4106272067844516
Num_of_running_processes,os_007,3.6027807154387603
Outgoing_network_traffic,os_007,4.380188818247046
Page_po,os_007,3.5439477616415935
Processor_load_15_min,os_007,3.091576421285318
Processor_load_1_min,os_007,3.711265937388466
Processor_load_5_min,os_007,7.305477045964368
Received_packets,os_007,1.940082814641332
Recv_total,os_007,4.337146389448452
Send_total,os_007,3.2909042133634445
Sent_packets,os_007,1.1253429683780567
Sent_queue,os_007,2.5214150238103477
Shared_memory,os_007,2.1169718514301246
System_wait_queue_length,os_007,3.451932808021857
ss_total,os_007,5.311236058328862
Buffers_used,os_008,
CPU_idle_pct,os_008,3.2923553083209534
CPU_iowait_time,os_008,3.875853258656706
CPU_system_time,os_008,2.9289209961108686
CPU_user_time,os_008,3.007489078410088
CPU_util_pct,os_008,3.5794385456936952
Cache_used,os_008,3.8290881849380805
Disk_avgqu_sz,os_008,4.315634860834616
Disk_await,os_008,4.530884200526407
Disk_svctm,os_008,3.7433883026338557
Disk_wr_ios,os_008,1.9840604784610794
Disk_wr_kbs,os_008,3.896777030621357
FS_max_avail,os_008,3.8174775471105202
FS_used_pct,os_008,3.827360608197438
FS_used_space,os_008,3.8300928450675826
Incoming_network_traffic,os_008,4.8135666231258964
Memory_available,os_008,4.399998395539782
Memory_available_pct,os_008,5.171113063083614
Memory_free,os_008,3.9274331410229593
Memory_used,os_008,4.637051406097459
Memory_used_pct,os_008,4.898830424770966
Num_of_processes,os_008,2.1915173437755833
Num_of_running_processes,os_008,1.5642063153528918
Outgoing_network_traffic,os_008,4.000604781466752
Page_po,os_008,4.570525747326808
Processor_load_15_min,os_008,3.225449822929199
Processor_load_1_min,os_008,3.227960394374735
Processor_load_5_min,os_008,4.17843648254506
Received_packets,os_008,4.46986902441769
Recv_total,os_008,4.51567952798296
Send_total,os_008,3.377260849972857
Sent_packets,os_008,1.178859457164768
Sent_queue,os_008,2.5631897421453034
Shared_memory,os_008,1.909756078771255
System_wait_queue_length,os_008,2.5751406093952505
ss_total,os_008,4.582464302822636
Buffers_used,os_009,4.449278516170715
CPU_idle_pct,os_009,5.041878278641102
CPU_iowait_time,os_009,3.264104272825187
CPU_system_time,os_009,3.527929487310168
CPU_user_time,os_009,4.8302912323460045
CPU_util_pct,os_009,4.351754366328758
Cache_used,os_009,4.397880741837858
Disk_avgqu_sz,os_009,3.2794461000939674
Disk_await,os_009,2.590421167539925
Disk_io_util,os_009,2.4876359498665233
Disk_rd_kbs,os_009,7.093853071837229
Disk_svctm,os_009,2.089457139333123
Disk_wr_ios,os_009,3.417905425103699
Disk_wr_kbs,os_009,4.129912025807861
FS_max_avail,os_009,4.432593843076903
FS_total_space,os_009,
FS_used_pct,os_009,4.4264901915363035
FS_used_space,os_009,4.426490028675802
Incoming_network_traffic,os_009,4.378910229253989
Memory_available,os_009,5.019544444147099
Memory_available_pct,os_009,4.695902859590381
Memory_free,os_009,4.404915970755669
Memory_used,os_009,5.007857006520279
Memory_used_pct,os_009,4.912515189243144
Num_of_processes,os_009,3.174728674785584
Num_of_running_processes,os_009,3.437495410552537
Outgoing_network_traffic,os_009,3.9825662398952035
Page_pi,os_009,7.095156929511118
Page_po,os_009,3.7709448000855716
Processor_load_15_min,os_009,5.755631424726776
Processor_load_1_min,os_009,6.863757585416263
Processor_load_5_min,os_009,6.720263270676305
Received_packets,os_009,6.26780657911745
Received_queue,os_009,5.327458691300819
Recv_total,os_009,4.675223445478145
Send_total,os_009,3.6888187242763135
Sent_packets,os_009,6.245659078942155
Sent_queue,os_009,0.9383270958161022
Shared_memory,os_009,1.5350841759034426
System_wait_queue_length,os_009,4.6140861978960634
ss_total,os_009,2.8437988596737878
Buffers_used,os_010,6.055942666696789
CPU_idle_pct,os_010,4.346817064792395
CPU_iowait_time,os_010,3.909920767726212
CPU_system_time,os_010,3.0688416416964364
CPU_user_time,os_010,3.501556445328459
CPU_util_pct,os_010,4.330637317212108
Cache_used,os_010,4.348077908761765
Disk_avgqu_sz,os_010,2.988129144239271
Disk_io_util,os_010,2.0120951656952846
Disk_rd_kbs,os_010,1.9406330851153724
Disk_svctm,os_010,1.956615996364755
Disk_wr_ios,os_010,2.605144298622711
Disk_wr_kbs,os_010,3.152276476811933
FS_max_avail,os_010,4.422048754258091
FS_used_pct,os_010,4.33916505934105
FS_used_space,os_010,4.344938207191803
Incoming_network_traffic,os_010,2.5218948232966523
Memory_available,os_010,6.179995703868382
Memory_available_pct,os_010,6.518026838221878
Memory_free,os_010,6.046441090089697
Memory_used,os_010,6.579860037990766
Memory_used_pct,os_010,6.58282748309419
Num_of_processes,os_010,2.6621442865481906
Num_of_running_processes,os_010,4.478430671019358
Outgoing_network_traffic,os_010,6.514890979536866
Page_pi,os_010,1.9406330851153724
Page_po,os_010,2.3315207549544223
Processor_load_15_min,os_010,6.424852277734064
Processor_load_1_min,os_010,3.87734685460544
Processor_load_5_min,os_010,5.301156291145393
Received_packets,os_010,2.2802693809605192
Recv_total,os_010,2.5235805503771394
Send_total,os_010,6.2645284596411805
Sent_packets,os_010,0.9248782811052814
Sent_queue,os_010,3.940514674033956
System_wait_queue_length,os_010,1.9840724818021167
ss_total,os_010,4.994253816126597
Buffers_used,os_011,3.7593808597865865
CPU_idle_pct,os_011,3.324496524423055
CPU_iowait_time,os_011,3.5339560575638287
CPU_system_time,os_011,3.110564879861012
CPU_user_time,os_011,4.265835220931527
CPU_util_pct,os_011,3.3000439934763395
Cache_used,os_011,4.369180878750596
Disk_avgqu_sz,os_011,3.549846425418717
Disk_await,os_011,4.8760543596642245
Disk_io_util,os_011,2.4244785287224078
Disk_svctm,os_011,5.526768875848863
Disk_wr_ios,os_011,5.344985085918355
Disk_wr_kbs,os_011,3.6462482435920616
FS_max_avail,os_011,4.3681807412325115
FS_used_pct,os_011,4.36890268919886
FS_used_space,os_011,4.369043771616451
Incoming_network_traffic,os_011,4.319472047996449
Memory_available,os_011,6.857138590450635
Memory_available_pct,os_011,7.28378673044588
Memory_free,os_011,4.276561860076869
Memory_used,os_011,7.1218884594113225
Memory_used_pct,os_011,6.801904252632633
Num_of_processes,os_011,3.961721962295435
Outgoing_network_traffic,os_011,4.767355670215981
Page_po,os_011,4.293213939222827
Processor_load_15_min,os_011,7.592848575092555
Processor_load_1_min,os_011,4.233660683764469
Processor_load_5_min,os_011,6.742917619176207
Received_packets,os_011,2.5852849432338236
Received_queue,os_011,2.2570492685407806
Recv_total,os_011,4.090635953572099
Send_total,os_011,3.3484521866355346
Sent_packets,os_011,1.2019209168768892
Sent_queue,os_011,4.590908669919068
Shared_memory,os_011,1.6537066668043576
System_wait_queue_length,os_011,0.9398928386012263
ss_total,os_011,6.079952050534298
Buffers_used,os_012,3.759735421068948
CPU_idle_pct,os_012,2.892118728033585
CPU_iowait_time,os_012,2.755019872839259
CPU_system_time,os_012,6.286618381629048
CPU_user_time,os_012,2.833571817155739
CPU_util_pct,os_012,5.750199182964317
Cache_used,os_012,5.417359038347108
Disk_avgqu_sz,os_012,5.063263129828982
Disk_await,os_012,3.024853158520697
Disk_io_util,os_012,7.292236543142702
Disk_rd_kbs,os_012,3.118332464523119
Disk_svctm,os_012,4.104835598851258
Disk_wr_ios,os_012,6.560263026992418
Disk_wr_kbs,os_012,6.155408921307949
FS_max_avail,os_012,4.508696166869824
FS_used_pct,os_012,4.506717571870708
FS_used_space,os_012,4.506287327508931
Incoming_network_traffic,os_012,3.6686714796600493
Memory_available,os_012,5.748598292993978
Memory_available_pct,os_012,6.033121193774164
Memory_free,os_012,7.048667125185298
Memory_used,os_012,5.854046494666819
Memory_used_pct,os_012,5.832758004908875
Num_of_processes,os_012,1.6625348644033078
Num_of_running_processes,os_012,1.145571796351677
Outgoing_network_traffic,os_012,3.4657292640327473
Page_pi,os_012,3.352371040493992
Page_po,os_012,4.9268665193387
Processor_load_15_min,os_012,4.781903762112795
Processor_load_1_min,os_012,3.2915807525335716
Processor_load_5_min,os_012,5.289396898549657
Received_packets,os_012,5.918387224612125
Received_queue,os_012,6.495540977900038
Recv_total,os_012,4.090697861673082
Send_total,os_012,3.5717325582971533
Sent_packets,os_012,4.231642922006291
Sent_queue,os_012,4.6046100334568445
Shared_memory,os_012,1.1907776412226174
System_block_queue_length,os_012,7.650344103523638
System_wait_queue_length,os_012,2.2941210627828834
ss_total,os_012,3.3892232649431975
Buffers_used,os_013,3.7030331171207767
CPU_idle_pct,os_013,5.163595859852631
CPU_iowait_time,os_013,4.741266506484186
CPU_system_time,os_013,4.042847902584404
CPU_user_time,os_013,4.230949721276159
CPU_util_pct,os_013,5.416920432787258
Cache_used,os_013,4.664660283375196
Disk_avgqu_sz,os_013,5.570275746355208
Disk_await,os_013,4.054927236062825
Disk_io_util,os_013,5.446568895940677
Disk_svctm,os_013,4.317651126814721
Disk_wr_ios,os_013,5.65094336147367
Disk_wr_kbs,os_013,5.3976733208279395
FS_max_avail,os_013,4.655860933600429
FS_used_pct,os_013,4.6576821510723505
FS_used_space,os_013,4.657574796614464
Incoming_network_traffic,os_013,6.418600226733474
Memory_available,os_013,3.7011158243392392
Memory_available_pct,os_013,4.247639351031104
Memory_free,os_013,4.7318125981811745
Memory_used,os_013,3.506499425167253
Memory_used_pct,os_013,3.5976663732160596
Num_of_processes,os_013,4.8871898912128025
Num_of_running_processes,os_013,4.918087556216408
Outgoing_network_traffic,os_013,3.871770269903565
Page_po,os_013,4.1574798147017145
Processor_load_15_min,os_013,3.581952802798314
Processor_load_1_min,os_013,3.9358115235920064
Processor_load_5_min,os_013,5.205706965674807
Received_packets,os_013,6.575822659446396
Recv_total,os_013,3.639451218832238
Send_total,os_013,3.9986426123152023
Sent_packets,os_013,4.315111128469567
Sent_queue,os_013,5.2823106592350415
Shared_memory,os_013,1.4157057488283908
System_block_queue_length,os_013,1.3663904653735668
System_wait_queue_length,os_013,4.188213035443478
ss_total,os_013,7.0308757107395135
Buffers_used,os_014,3.44150896291834
CPU_idle_pct,os_014,3.470854328812046
CPU_iowait_time,os_014,3.2330483906392744
CPU_system_time,os_014,5.655544532615872
CPU_user_time,os_014,6.854323007326805
CPU_util_pct,os_014,3.135085283993247
Cache_used,os_014,4.231412478362268
Disk_avgqu_sz,os_014,3.084636446586184
Disk_await,os_014,3.248921247140628
Disk_io_util,os_014,2.330895825450546
Disk_svctm,os_014,2.458533110519385
Disk_wr_ios,os_014,3.7059785774403435
Disk_wr_kbs,os_014,3.7619732278320006
FS_max_avail,os_014,4.232171612220549
FS_used_pct,os_014,4.232523779812226
FS_used_space,os_014,4.231795651570462
Incoming_network_traffic,os_014,3.276593067399463
Memory_available,os_014,5.011652022953036
Memory_available_pct,os_014,5.517042483267165
Memory_free,os_014,4.269573038182871
Memory_used,os_014,4.943551173893727
Memory_used_pct,os_014,5.160969352976918
Num_of_processes,os_014,5.245920007795438
Outgoing_network_traffic,os_014,4.128290072858232
Page_po,os_014,3.837644045539883
Processor_load_15_min,os_014,6.03483858816205
Processor_load_1_min,os_014,5.088698509547377
Processor_load_5_min,os_014,6.730546092701118
Received_packets,os_014,4.419965068272504
Recv_total,os_014,4.491384990188863
Send_total,os_014,4.568079813704049
Sent_packets,os_014,6.105081622560329
Sent_queue,os_014,1.331966877392152
Shared_memory,os_014,1.6230578420107888
System_block_queue_length,os_014,1.0327044848962412
System_wait_queue_length,os_014,2.2449730047440863
ss_total,os_014,4.796780844758309
Buffers_used,os_015,3.703033117079993
CPU_idle_pct,os_015,3.475869214320074
CPU_iowait_time,os_015,3.6544047953523373
CPU_system_time,os_015,3.433402727595071
CPU_user_time,os_015,2.9568965209641
CPU_util_pct,os_015,3.2789620268371897
Cache_used,os_015,4.100853988056127
Disk_avgqu_sz,os_015,3.333721003679779
Disk_await,os_015,4.367106830644839
Disk_io_util,os_015,2.206449794730861
Disk_svctm,os_015,4.516043179771498
Disk_wr_ios,os_015,3.9827282330877796
Disk_wr_kbs,os_015,3.4811003708929102
FS_max_avail,os_015,4.099559031094177
FS_used_pct,os_015,4.099197699269115
FS_used_space,os_015,4.097052307635213
Incoming_network_traffic,os_015,3.3982940097857135
Memory_available,os_015,5.190381896178184
Memory_available_pct,os_015,5.02438208855667
Memory_free,os_015,5.080166753762419
Memory_used,os_015,5.159559996735645
Memory_used_pct,os_015,4.94845234151007
Num_of_processes,os_015,6.176582310925463
Num_of_running_processes,os_015,0.9599531502871556
Outgoing_network_traffic,os_015,4.64425306633667
Page_po,os_015,3.595461012082565
Processor_load_15_min,os_015,3.113544480868899
Processor_load_1_min,os_015,4.776271715756324
Processor_load_5_min,os_015,5.733345476162046
Received_packets,os_015,5.482222157148694
Recv_total,os_015,2.8501308870319897
Send_total,os_015,2.787521995791082
Sent_packets,os_015,5.258106365557473
Sent_queue,os_015,2.2440433266484088
Shared_memory,os_015,1.0812551166950957
System_block_queue_length,os_015,1.0492733665592262
System_wait_queue_length,os_015,2.189287399374743
ss_total,os_015,4.9596501996602
Buffers_used,os_016,6.4536211849960985
CPU_idle_pct,os_016,3.1691365142324717
CPU_iowait_time,os_016,3.1675152832886564
CPU_system_time,os_016,5.171386927926523
CPU_user_time,os_016,2.867337013045191
CPU_util_pct,os_016,3.5084385354914804
Cache_used,os_016,4.551466379513892
Disk_avgqu_sz,os_016,3.4606550161381415
Disk_await,os_016,5.745592244701105
Disk_io_util,os_016,1.7551864394446846
Disk_svctm,os_016,4.235923317579548
Disk_wr_ios,os_016,4.7301748306618165
Disk_wr_kbs,os_016,4.251398493947468
FS_max_avail,os_016,4.550144224321252
FS_used_pct,os_016,4.553753532919207
FS_used_space,os_016,4.55324439572961
Incoming_network_traffic,os_016,3.543012653835596
Memory_available,os_016,4.961306921618197
Memory_available_pct,os_016,4.032178241721385
Memory_free,os_016,4.484368141809787
Memory_used,os_016,4.757626831581196
Memory_used_pct,os_016,3.926284687028987
Num_of_processes,os_016,1.7544988114548619
Num_of_running_processes,os_016,1.4857776050096823
Outgoing_network_traffic,os_016,3.5415526940002957
Page_po,os_016,4.932811367553682
Processor_load_15_min,os_016,4.496070447671217
Processor_load_1_min,os_016,3.9370325299530577
Processor_load_5_min,os_016,5.9303040747560685
Received_packets,os_016,3.519555167894958
Recv_total,os_016,3.1667756995368115
Send_total,os_016,3.01631548870178
Sent_packets,os_016,1.5149996356624138
Sent_queue,os_016,5.3674585013014395
Shared_memory,os_016,1.0812551166950957
System_wait_queue_length,os_016,5.571589134419521
ss_total,os_016,5.651011041630509
CPU_idle_pct,os_017,6.225086272305132
CPU_iowait_time,os_017,5.774228580854067
CPU_system_time,os_017,4.7463104579031326
CPU_user_time,os_017,5.5855538238603595
CPU_util_pct,os_017,6.690630753434579
Cache_used,os_017,2.9514699197721797
Disk_avgqu_sz,os_017,2.946742148715257
Disk_await,os_017,5.095330421685099
Disk_io_util,os_017,2.4596399705208922
Disk_rd_kbs,os_017,1.9475803641224947
Disk_svctm,os_017,4.164942514692324
Disk_wr_ios,os_017,3.4360402314099745
Disk_wr_kbs,os_017,5.155389419370824
FS_max_avail,os_017,4.849386768702981
FS_used_pct,os_017,4.235444997677859
FS_used_space,os_017,4.235401778721887
Incoming_network_traffic,os_017,4.791548584947609
Memory_available,os_017,4.5151884678684695
Memory_available_pct,os_017,4.5024220133371395
Memory_free,os_017,3.870938456885955
Memory_used,os_017,4.5178631147344746
Memory_used_pct,os_017,4.505008236764893
Num_of_processes,os_017,2.3676514219717704
Num_of_running_processes,os_017,3.252646502797112
Outgoing_network_traffic,os_017,4.493565923481565
Page_pi,os_017,1.964191657646301
Page_po,os_017,4.803366200120401
Processor_load_15_min,os_017,6.105504980310204
Processor_load_1_min,os_017,3.9999454897708473
Processor_load_5_min,os_017,4.752768490122352
Received_packets,os_017,6.064140016627421
Recv_total,os_017,4.218566724456104
Send_total,os_017,4.2816242366679305
Sent_packets,os_017,6.120911385515461
Sent_queue,os_017,0.9445835058937215
Shared_memory,os_017,4.363974960175837
System_block_queue_length,os_017,1.3736544629235414
System_wait_queue_length,os_017,3.112425059820908
Zombie_Process,os_017,2.4287619741013846
ss_total,os_017,3.633406759390729
CPU_idle_pct,os_018,4.8557785101109445
CPU_iowait_time,os_018,3.5089672739387394
CPU_system_time,os_018,6.2763936718717135
CPU_user_time,os_018,4.135589146601413
CPU_util_pct,os_018,4.865986318991207
Cache_used,os_018,4.038620072214166
Disk_avgqu_sz,os_018,4.3246995716696555
Disk_await,os_018,3.851282518796689
Disk_io_util,os_018,2.6609634308708823
Disk_rd_kbs,os_018,6.17788175443917
Disk_svctm,os_018,3.5290058750900606
Disk_wr_ios,os_018,5.462697138458447
Disk_wr_kbs,os_018,3.888608771602616
FS_max_avail,os_018,4.818400884664704
